"gene_name","gene_id_mat","chromosome_mat","gene_id_pat","chromosome_pat","num_reads_mouse_1_female_mat_bl6","num_reads_mouse_2_female_mat_bl6","num_reads_mouse_4_female_mat_bl6","num_reads_mouse_7_male_mat_bl6","num_reads_mouse_8_male_mat_bl6","num_reads_mouse_1_female_pat_cast","num_reads_mouse_2_female_pat_cast","num_reads_mouse_4_female_pat_cast","num_reads_mouse_7_male_pat_cast","num_reads_mouse_8_male_pat_cast"
"Emg1","ENSMUSG00000004268","6","MGP_CASTEiJ_G0030342","6",19,39,21,45,46,27,34,52,40,31
"Emid1","ENSMUSG00000034164","11","MGP_CASTEiJ_G0017314","11",3,2,6,2,7,1,1,2,5,1
"Emilin1","ENSMUSG00000029163","5","MGP_CASTEiJ_G0028509","5",6,3,4,13,11,11,9,11,5,16
"Emilin2","ENSMUSG00000024053","17","MGP_CASTEiJ_G0023210","17",17,39,22,42,52,24,32,22,35,60
"Emilin3","ENSMUSG00000050700","2","MGP_CASTEiJ_G0025988","2",0,0,3,2,9,1,9,5,5,3
"Eml1","ENSMUSG00000058070","12","MGP_CASTEiJ_G0019389","12",5,13,4,4,4,8,9,2,7,11
"Eml2","ENSMUSG00000040811","7","MGP_CASTEiJ_G0030810","7",254,327,180,337,376,231,284,254,275,317
"Eml3","ENSMUSG00000071647","19","MGP_CASTEiJ_G0024031","19",89,110,68,110,106,127,189,175,189,199
"Eml4","ENSMUSG00000032624","17","MGP_CASTEiJ_G0023276","17",140,169,113,140,147,152,129,132,145,159
"Eml5","ENSMUSG00000051166","12","MGP_CASTEiJ_G0019298","12",31,65,47,70,75,37,58,54,51,74
"Eml6","ENSMUSG00000044072","11","MGP_CASTEiJ_G0017428","11",29,33,31,39,57,23,38,43,29,41
"Emp1","ENSMUSG00000030208","6","MGP_CASTEiJ_G0030492","6",123,110,66,228,220,166,207,124,330,305
"Emp2","ENSMUSG00000022505","16","MGP_CASTEiJ_G0021764","16",3433,4385,1925,2548,2610,2462,3591,2090,1840,1853
"Emp3","ENSMUSG00000040212","7","MGP_CASTEiJ_G0031289","7",5,2,0,9,8,6,7,8,4,8
"Emsy","ENSMUSG00000035401","7","MGP_CASTEiJ_G0031568","7",163,176,141,183,203,150,181,186,186,200
"Emx1","ENSMUSG00000033726","6","MGP_CASTEiJ_G0030037","6",0,0,0,0,0,0,0,0,0,0
"Emx2","ENSMUSG00000043969","19","MGP_CASTEiJ_G0024485","19",0,0,0,0,0,0,0,0,0,0
"Emx2os","ENSMUSG00000087095","19","MGP_CASTEiJ_G0003371","19",0,0,0,0,0,0,0,0,0,0
"En1","ENSMUSG00000058665","1","MGP_CASTEiJ_G0015758","1",0,0,0,0,0,0,0,0,0,0
"En2","ENSMUSG00000039095","5","MGP_CASTEiJ_G0028478","5",0,0,0,2,7,0,0,0,2,8
"Enah","ENSMUSG00000022995","1","MGP_CASTEiJ_G0016232","1",5,3,10,7,3,33,43,44,28,27
"Enam","ENSMUSG00000029286","5","MGP_CASTEiJ_G0028816","5",0,0,0,0,0,0,0,2,0,0
"Enc1","ENSMUSG00000041773","13","MGP_CASTEiJ_G0020122","13",127,114,144,306,378,33,30,27,53,75
"Endod1","ENSMUSG00000037419","9","MGP_CASTEiJ_G0033358","9",25,17,31,16,7,21,23,20,21,12
"Endog","ENSMUSG00000015337","2","MGP_CASTEiJ_G0024753","2",12,15,15,19,22,18,26,13,25,20
"Endou","ENSMUSG00000022468","15","MGP_CASTEiJ_G0021534","15",10,23,8,20,25,55,68,50,58,72
"Endov","ENSMUSG00000039850","11","MGP_CASTEiJ_G0018786","11",128,129,122,126,167,213,211,214,232,225
"Eng","ENSMUSG00000026814","2","MGP_CASTEiJ_G0024812","2",17,24,12,2,0,19,31,20,5,5
"Engase","ENSMUSG00000033857","11","MGP_CASTEiJ_G0018772","11",20,20,18,21,42,32,24,24,27,45
"Enho","ENSMUSG00000028445","4","MGP_CASTEiJ_G0027320","4",0,0,0,0,0,0,0,0,0,0
"Enkd1","ENSMUSG00000013155","8","MGP_CASTEiJ_G0033068","8",2,1,2,1,3,1,0,4,3,0
"Enkur","ENSMUSG00000026679","2","MGP_CASTEiJ_G0024584","2",17,33,14,40,30,16,23,17,28,31
"Eno1b","ENSMUSG00000059040","18","MGP_CASTEiJ_G0028268","4",9,6,5,7,1,99,158,159,142,124
"Eno2","ENSMUSG00000004267","6","MGP_CASTEiJ_G0030348","6",5,0,2,10,2,12,13,12,16,25
"Eno4","ENSMUSG00000048029","19","MGP_CASTEiJ_G0024479","19",0,0,0,0,0,0,0,0,0,0
"Enoph1","ENSMUSG00000029326","5","MGP_CASTEiJ_G0028893","5",60,83,46,78,89,51,45,44,42,47
"Enox1","ENSMUSG00000022012","14","MGP_CASTEiJ_G0020843","14",1,0,0,0,0,1,2,4,1,8
"Enox2","ENSMUSG00000031109","X","MGP_CASTEiJ_G0034664","X",54,72,29,56,50,6,3,6,3,13
"Enpep","ENSMUSG00000028024","3","MGP_CASTEiJ_G0027026","3",5343,5918,3966,5697,5872,4202,5001,4631,4564,4763
"Enpp1","ENSMUSG00000037370","10","MGP_CASTEiJ_G0016432","10",3,1,3,3,4,17,7,12,13,21
"Enpp2","ENSMUSG00000022425","15","MGP_CASTEiJ_G0021108","15",7,6,5,0,2,5,0,3,0,6
"Enpp3","ENSMUSG00000019989","10","MGP_CASTEiJ_G0016433","10",0,0,0,0,0,0,0,0,0,0
"Enpp4","ENSMUSG00000023961","17","MGP_CASTEiJ_G0022989","17",182,225,118,125,128,302,274,285,210,205
"Enpp5","ENSMUSG00000023960","17","MGP_CASTEiJ_G0022988","17",498,533,401,491,442,477,484,535,470,493
"Enpp6","ENSMUSG00000038173","8","MGP_CASTEiJ_G0032607","8",1,0,0,0,0,0,1,0,0,0
"Enpp7","ENSMUSG00000046697","11","MGP_CASTEiJ_G0018774","11",0,0,0,0,0,0,0,0,1,0
"Ensa","ENSMUSG00000038619","3","MGP_CASTEiJ_G0026743","3",99,83,72,82,73,82,96,91,75,61
"Enthd1","ENSMUSG00000050439","15","MGP_CASTEiJ_G0021359","15",0,0,0,0,0,0,0,0,0,0
"Entpd1","ENSMUSG00000048120","19","MGP_CASTEiJ_G0024310","19",2132,2225,1560,2049,2026,1166,1333,1234,1157,1222
"Entpd2","ENSMUSG00000015085","2","MGP_CASTEiJ_G0024640","2",3,4,4,3,6,3,12,5,2,2
"Entpd3","ENSMUSG00000041608","9","MGP_CASTEiJ_G0034425","9",7,6,4,12,11,23,29,8,33,17
"Entpd5","ENSMUSG00000021236","12","MGP_CASTEiJ_G0019227","12",144,178,126,140,160,201,197,204,208,170
"Entpd6","ENSMUSG00000033068","2","MGP_CASTEiJ_G0025810","2",61,98,60,69,73,66,75,61,47,46
"Entpd7","ENSMUSG00000025192","19","MGP_CASTEiJ_G0024351","19",9,9,6,13,17,43,38,42,31,45
"Entpd8","ENSMUSG00000036813","2","MGP_CASTEiJ_G0024616","2",1,2,0,0,0,1,2,3,2,2
"Eny2","ENSMUSG00000022338","15","MGP_CASTEiJ_G0021088","15",18,27,19,14,12,6,3,7,6,4
"Eogt","ENSMUSG00000035245","6","MGP_CASTEiJ_G0030159","6",262,186,146,207,223,162,153,129,138,151
"Eomes","ENSMUSG00000032446","9","MGP_CASTEiJ_G0034393","9",0,0,0,0,0,0,0,0,0,1
"Ep300","ENSMUSG00000055024","15","MGP_CASTEiJ_G0021373","15",389,438,314,463,427,398,422,414,438,495
"Ep400","ENSMUSG00000029505","5","MGP_CASTEiJ_G0028996","5",312,314,297,373,316,218,232,239,246,266
"Epas1","ENSMUSG00000024140","17","MGP_CASTEiJ_G0023297","17",5303,5695,3937,4941,5206,4212,4741,4380,3672,4077
"Epb41","ENSMUSG00000028906","4","MGP_CASTEiJ_G0027990","4",645,720,535,787,782,670,751,723,862,912
"Epb41l1","ENSMUSG00000027624","2","MGP_CASTEiJ_G0025943","2",40,27,37,42,28,26,39,25,25,37
"Epb41l2","ENSMUSG00000019978","10","MGP_CASTEiJ_G0016437","10",49,48,25,41,21,35,32,30,15,22
"Epb41l3","ENSMUSG00000024044","17","MGP_CASTEiJ_G0023201","17",34,76,22,35,38,15,61,21,21,18
"Epb41l4a","ENSMUSG00000024376","18","MGP_CASTEiJ_G0023444","18",126,190,89,86,130,159,216,209,205,190
"Epb41l4aos","ENSMUSG00000087590","18","MGP_CASTEiJ_G0005638","18",90,112,73,93,81,70,65,75,73,54
"Epb41l5","ENSMUSG00000026383","1","MGP_CASTEiJ_G0015747","1",173,241,143,141,143,150,203,140,118,105
"Epb42","ENSMUSG00000023216","2","MGP_CASTEiJ_G0025560","2",5,2,6,8,1,1,0,0,3,0
"Epc1","ENSMUSG00000024240","18","MGP_CASTEiJ_G0023336","18",49,36,29,55,56,58,61,63,56,68
"Epc2","ENSMUSG00000069495","2","MGP_CASTEiJ_G0024919","2",66,92,58,71,52,70,69,84,82,75
"Epcam","ENSMUSG00000045394","17","MGP_CASTEiJ_G0023308","17",1116,1072,694,1159,1263,1241,1233,1127,1278,1418
"Epdr1","ENSMUSG00000002808","13","MGP_CASTEiJ_G0019540","13",7,14,7,4,4,12,6,7,5,6
"Epg5","ENSMUSG00000039840","18","MGP_CASTEiJ_G0023788","18",55,60,78,83,105,67,82,89,70,73
"Epgn","ENSMUSG00000035020","5","MGP_CASTEiJ_G0028843","5",1,1,1,3,2,2,3,0,5,2
"Epha1","ENSMUSG00000029859","6","MGP_CASTEiJ_G0029749","6",61,54,52,72,66,58,63,51,69,68
"Epha2","ENSMUSG00000006445","4","MGP_CASTEiJ_G0028172","4",2181,2825,1594,3766,4345,1909,2380,1960,3124,3571
"Epha3","ENSMUSG00000052504","16","MGP_CASTEiJ_G0022194","16",0,0,1,0,2,0,0,0,0,0
"Epha4","ENSMUSG00000026235","1","MGP_CASTEiJ_G0015548","1",10,24,7,17,15,17,36,21,47,47
"Epha5","ENSMUSG00000029245","5","MGP_CASTEiJ_G0028770","5",0,0,0,0,0,0,0,0,0,0
"Epha6","ENSMUSG00000055540","16","MGP_CASTEiJ_G0022189","16",0,0,0,0,0,0,0,0,0,0
"Epha7","ENSMUSG00000028289","4","MGP_CASTEiJ_G0027260","4",87,91,81,156,194,51,57,77,72,89
"Epha8","ENSMUSG00000028661","4","MGP_CASTEiJ_G0028105","4",0,0,0,0,0,0,0,0,0,3
"Ephb1","ENSMUSG00000032537","9","MGP_CASTEiJ_G0034179","9",0,0,0,0,0,0,0,0,0,0
"Ephb2","ENSMUSG00000028664","4","MGP_CASTEiJ_G0028101","4",0,0,0,0,0,2,6,1,2,2
"Ephb3","ENSMUSG00000005958","16","MGP_CASTEiJ_G0021919","16",413,466,268,301,371,230,348,221,200,233
"Ephb4","ENSMUSG00000029710","5","MGP_CASTEiJ_G0029329","5",93,114,96,116,121,136,164,182,170,173
"Ephb6","ENSMUSG00000029869","6","MGP_CASTEiJ_G0029730","6",67,58,41,58,72,38,48,60,60,57
"Ephx1","ENSMUSG00000038776","1","MGP_CASTEiJ_G0016223","1",167,194,118,135,133,216,270,244,186,191
"Ephx2","ENSMUSG00000022040","14","MGP_CASTEiJ_G0020750","14",0,0,2,1,4,5,2,3,1,0
"Ephx3","ENSMUSG00000037577","17","MGP_CASTEiJ_G0022724","17",2,0,1,1,4,0,1,0,1,3
"Ephx4","ENSMUSG00000033805","5","MGP_CASTEiJ_G0028948","5",0,0,0,2,1,0,0,0,0,0
"Epm2a","ENSMUSG00000055493","10","MGP_CASTEiJ_G0016357","10",63,39,33,36,46,67,50,45,64,56
"Epm2aip1","ENSMUSG00000046785","9","MGP_CASTEiJ_G0034362","9",237,258,193,201,262,256,324,311,230,278
"Epn1","ENSMUSG00000035203","7","MGP_CASTEiJ_G0030651","7",62,87,78,74,88,34,71,56,69,68
"Epn2","ENSMUSG00000001036","11","MGP_CASTEiJ_G0017752","11",130,139,76,134,112,125,154,107,109,142
"Epn3","ENSMUSG00000010080","11","MGP_CASTEiJ_G0018268","11",736,614,651,818,927,941,921,682,657,754
"Epo","ENSMUSG00000029711","5","MGP_CASTEiJ_G0029331","5",0,0,0,0,1,0,0,0,1,0
"Epor","ENSMUSG00000006235","9","MGP_CASTEiJ_G0033474","9",0,0,1,1,1,0,0,0,0,2
"Eppin","ENSMUSG00000017733","2","MGP_CASTEiJ_G0026036","2",1,0,0,0,0,0,0,0,1,1
"Eprs","ENSMUSG00000026615","1","MGP_CASTEiJ_G0016260","1",468,459,391,545,550,407,508,479,542,563
"Eps15","ENSMUSG00000028552","4","MGP_CASTEiJ_G0027701","4",275,296,191,178,196,332,349,312,248,273
"Eps15l1","ENSMUSG00000006276","8","MGP_CASTEiJ_G0032794","8",56,52,43,56,53,0,2,0,1,0
"Eps8","ENSMUSG00000015766","6","MGP_CASTEiJ_G0030508","6",959,1167,877,1446,1343,884,1084,1195,1254,1206
"Eps8l1","ENSMUSG00000006154","7","MGP_CASTEiJ_G0030612","7",913,886,548,738,845,1403,1273,1255,1040,1255
"Eps8l2","ENSMUSG00000025504","7","MGP_CASTEiJ_G0032252","7",305,458,223,242,239,368,497,362,248,260
"Eps8l3","ENSMUSG00000040600","3","MGP_CASTEiJ_G0026914","3",0,0,0,0,0,0,0,0,0,0
"Epsti1","ENSMUSG00000022014","14","MGP_CASTEiJ_G0020846","14",1,10,4,10,16,3,3,2,1,2
"Epx","ENSMUSG00000052234","11","MGP_CASTEiJ_G0018224","11",0,0,0,0,0,0,0,2,0,0
"Epyc","ENSMUSG00000019936","10","MGP_CASTEiJ_G0017007","10",0,0,0,0,0,0,0,0,0,0
"Eqtn","ENSMUSG00000028575","4","MGP_CASTEiJ_G0027588","4",2,2,5,2,3,1,0,0,1,0
"Eral1","ENSMUSG00000020832","11","MGP_CASTEiJ_G0018069","11",81,101,64,87,84,98,89,105,90,79
"Erap1","ENSMUSG00000021583","13","MGP_CASTEiJ_G0020032","13",189,214,153,186,185,135,146,142,167,167
"Eras","ENSMUSG00000031160","X","MGP_CASTEiJ_G0034517","X",0,1,1,3,6,0,0,0,1,1
"Erbb2","ENSMUSG00000062312","11","MGP_CASTEiJ_G0018368","11",534,605,348,566,507,541,567,505,442,511
"Erbb3","ENSMUSG00000018166","10","MGP_CASTEiJ_G0017196","10",1477,1977,1044,1436,1489,1918,2513,1866,1644,1797
"Erbb4","ENSMUSG00000062209","1","MGP_CASTEiJ_G0015473","1",0,0,0,0,1,4,5,10,4,2
"Erbin","ENSMUSG00000021709","13","MGP_CASTEiJ_G0020160","13",377,376,286,387,395,550,522,477,539,554
"Erc1","ENSMUSG00000030172","6","MGP_CASTEiJ_G0030283","6",57,63,39,70,76,80,97,86,86,97
"Erc2","ENSMUSG00000040640","14","MGP_CASTEiJ_G0020354","14",7,10,2,8,2,3,1,2,3,2
"Ercc1","ENSMUSG00000003549","7","MGP_CASTEiJ_G0030817","7",16,15,9,20,25,18,39,17,32,33
"Ercc2","ENSMUSG00000030400","7","MGP_CASTEiJ_G0030820","7",102,115,64,111,127,76,94,81,77,89
"Ercc3","ENSMUSG00000024382","18","MGP_CASTEiJ_G0023435","18",127,156,110,145,180,155,137,128,150,119
"Ercc4","ENSMUSG00000022545","16","MGP_CASTEiJ_G0021789","16",109,129,90,112,115,157,118,129,127,154
"Ercc5","ENSMUSG00000026048","1","MGP_CASTEiJ_G0015341","1",223,267,167,247,228,130,148,174,150,147
"Ercc6","ENSMUSG00000054051","14","MGP_CASTEiJ_G0020407","14",101,131,75,113,138,56,85,100,86,100
"Ercc6l","ENSMUSG00000051220","X","MGP_CASTEiJ_G0034934","X",4,4,1,3,8,0,0,1,2,3
"Ercc6l2","ENSMUSG00000021470","13","MGP_CASTEiJ_G0019935","13",46,54,45,58,60,30,32,42,33,36
"Ercc8","ENSMUSG00000021694","13","MGP_CASTEiJ_G0020182","13",25,31,25,38,34,40,51,45,50,48
"Ereg","ENSMUSG00000029377","5","MGP_CASTEiJ_G0028844","5",1,4,1,7,7,0,2,0,4,6
"Erf","ENSMUSG00000040857","7","MGP_CASTEiJ_G0030903","7",176,277,157,200,226,183,266,197,174,234
"Erg","ENSMUSG00000040732","16","MGP_CASTEiJ_G0022326","16",6,4,0,0,3,10,8,1,1,0
"Ergic1","ENSMUSG00000001576","17","MGP_CASTEiJ_G0022628","17",236,243,137,205,269,253,265,233,219,248
"Ergic2","ENSMUSG00000030304","6","MGP_CASTEiJ_G0030575","6",33,38,15,37,39,79,68,79,68,82
"Ergic3","ENSMUSG00000005881","2","MGP_CASTEiJ_G0025931","2",179,199,121,181,202,164,198,175,173,159
"Erh","ENSMUSG00000021131","12","MGP_CASTEiJ_G0019183","12",46,47,32,53,48,6,8,5,13,7
"Eri1","ENSMUSG00000031527","8","MGP_CASTEiJ_G0032553","8",30,38,21,33,18,24,31,38,24,24
"Eri2","ENSMUSG00000030929","7","MGP_CASTEiJ_G0031944","7",13,15,8,17,11,5,8,10,3,7
"Eri3","ENSMUSG00000033423","4","MGP_CASTEiJ_G0027781","4",40,30,8,30,26,38,33,29,23,37
"Erich1","ENSMUSG00000051978","8","MGP_CASTEiJ_G0032409","8",19,19,13,19,24,35,28,23,29,31
"Erich2os","ENSMUSG00000086515","2","MGP_CASTEiJ_G0003462","2",10,10,7,11,13,2,2,0,6,1
"Erich4","ENSMUSG00000074261","7","MGP_CASTEiJ_G0030914","7",0,0,1,3,1,0,4,5,1,6
"Erich5","ENSMUSG00000044726","15","MGP_CASTEiJ_G0021038","15",0,0,0,0,0,0,0,0,0,0
"Erich6","ENSMUSG00000070471","3","MGP_CASTEiJ_G0026406","3",0,2,0,0,3,2,2,1,0,0
"Erich6b","ENSMUSG00000022002","14","MGP_CASTEiJ_G0020831","14",0,0,0,0,0,0,0,0,0,0
"Erlec1","ENSMUSG00000020311","11","MGP_CASTEiJ_G0017436","11",93,115,66,115,118,144,118,101,144,140
"Erlin1","ENSMUSG00000025198","19","MGP_CASTEiJ_G0024358","19",287,257,156,217,262,260,230,240,224,208
"Erlin2","ENSMUSG00000031483","8","MGP_CASTEiJ_G0032515","8",314,280,192,259,254,30,47,37,39,49
"Ermap","ENSMUSG00000028644","4","MGP_CASTEiJ_G0027818","4",1,0,2,25,29,0,0,0,10,17
"Ermn","ENSMUSG00000026830","2","MGP_CASTEiJ_G0024943","2",0,0,0,0,0,0,0,0,0,0
"Ermp1","ENSMUSG00000046324","19","MGP_CASTEiJ_G0024227","19",55,57,38,60,60,88,82,94,71,80
"Ern1","ENSMUSG00000020715","11","MGP_CASTEiJ_G0018612","11",559,539,443,599,594,511,483,540,589,579
"Ern2","ENSMUSG00000030866","7","MGP_CASTEiJ_G0031980","7",0,0,0,0,0,0,0,1,0,0
"Erp27","ENSMUSG00000030219","6","MGP_CASTEiJ_G0030503","6",0,1,0,0,1,2,0,0,0,0
"Erp29","ENSMUSG00000029616","5","MGP_CASTEiJ_G0029129","5",148,158,62,155,136,172,171,152,181,196
"Erp44","ENSMUSG00000028343","4","MGP_CASTEiJ_G0027411","4",87,82,70,104,121,105,140,108,110,110
"Errfi1","ENSMUSG00000028967","4","MGP_CASTEiJ_G0028271","4",5734,4687,3198,3850,4507,4579,3508,3627,3169,3766
"Erv3","ENSMUSG00000037482","2","MGP_CASTEiJ_G0025713","2",0,0,0,0,0,0,0,0,1,0
"Esam","ENSMUSG00000001946","9","MGP_CASTEiJ_G0033570","9",269,435,235,326,353,270,340,253,293,320
"Esco1","ENSMUSG00000024293","18","MGP_CASTEiJ_G0023353","18",177,173,118,200,198,58,57,62,52,56
"Esco2","ENSMUSG00000022034","14","MGP_CASTEiJ_G0020744","14",7,0,1,4,8,6,0,0,4,10
"Esd","ENSMUSG00000021996","14","MGP_CASTEiJ_G0020822","14",225,274,148,270,284,7,6,13,4,13
"Esf1","ENSMUSG00000045624","2","MGP_CASTEiJ_G0025747","2",62,73,51,71,71,32,37,48,55,49
"Esm1","ENSMUSG00000042379","13","MGP_CASTEiJ_G0020208","13",3,0,2,0,0,2,0,3,0,0
"Esp1","ENSMUSG00000073396","17","MGP_CASTEiJ_G0022966","17",0,0,0,0,0,0,0,0,0,0
"Esp23","ENSMUSG00000096697","17","MGP_CASTEiJ_G0022957","17",0,0,0,0,0,0,0,0,0,0
"Esp24","ENSMUSG00000095625","17","MGP_CASTEiJ_G0022955","17",0,0,0,0,0,0,0,0,0,0
"Esp31","ENSMUSG00000092342","17","MGP_CASTEiJ_G0022954","17",0,0,0,0,0,0,0,0,0,0
"Esp36","ENSMUSG00000092322","17","MGP_CASTEiJ_G0022953","17",0,0,0,0,0,0,0,0,0,0
"Esp38","ENSMUSG00000095886","17","MGP_CASTEiJ_G0022958","17",0,0,0,0,0,0,0,0,0,0
"Esp4","ENSMUSG00000095540","17","MGP_CASTEiJ_G0022965","17",0,0,0,0,0,0,0,0,0,0
"Esp6","ENSMUSG00000092043","17","MGP_CASTEiJ_G0022963","17",0,0,0,0,0,0,0,0,0,0
"Esp8","ENSMUSG00000090747","17","MGP_CASTEiJ_G0022962","17",0,0,0,0,0,0,0,0,0,0
"Espl1","ENSMUSG00000058290","15","MGP_CASTEiJ_G0021666","15",14,3,4,3,3,10,5,8,14,13
"Espn","ENSMUSG00000028943","4","MGP_CASTEiJ_G0028288","4",61,87,69,73,77,23,32,49,46,46
"Espnl","ENSMUSG00000049515","1","MGP_CASTEiJ_G0015656","1",1,2,1,1,7,2,1,0,1,5
"Esr1","ENSMUSG00000019768","10","MGP_CASTEiJ_G0016324","10",0,0,0,0,1,0,1,0,1,3
"Esr2","ENSMUSG00000021055","12","MGP_CASTEiJ_G0019146","12",0,0,0,0,0,3,1,4,6,7
"Esrp1","ENSMUSG00000040728","4","MGP_CASTEiJ_G0027205","4",287,309,211,327,363,272,307,284,279,302
"Esrp2","ENSMUSG00000084128","8","MGP_CASTEiJ_G0033088","8",26,39,36,38,23,308,416,288,324,308
"Esrra","ENSMUSG00000024955","19","MGP_CASTEiJ_G0023976","19",58,105,35,64,95,56,92,84,100,88
"Esrrb","ENSMUSG00000021255","12","MGP_CASTEiJ_G0019263","12",0,0,0,0,0,0,0,0,0,0
"Esrrg","ENSMUSG00000026610","1","MGP_CASTEiJ_G0016268","1",0,0,0,0,0,0,0,0,0,0
"Esx1","ENSMUSG00000023443","X","MGP_CASTEiJ_G0035082","X",0,0,1,2,2,0,0,0,0,1
"Esyt1","ENSMUSG00000025366","10","MGP_CASTEiJ_G0017192","10",418,526,278,588,713,227,383,264,591,862
"Esyt2","ENSMUSG00000021171","12","MGP_CASTEiJ_G0019464","12",297,340,258,335,336,361,376,395,372,376
"Esyt3","ENSMUSG00000037681","9","MGP_CASTEiJ_G0034163","9",64,64,43,28,35,113,142,163,80,113
"Etaa1","ENSMUSG00000016984","11","MGP_CASTEiJ_G0017376","11",76,59,43,59,60,27,33,19,26,27
"Etaa1os","ENSMUSG00000086468","11","MGP_CASTEiJ_G0002816","11",0,0,0,0,0,0,0,0,0,1
"Etd","ENSMUSG00000060967","X","MGP_CASTEiJ_G0034688","X",0,0,0,0,0,0,0,0,0,0
"Etf1","ENSMUSG00000024360","18","MGP_CASTEiJ_G0023462","18",190,194,155,184,217,148,199,177,197,174
"Etfa","ENSMUSG00000032314","9","MGP_CASTEiJ_G0033846","9",68,71,43,75,59,100,143,113,146,137
"Etfb","ENSMUSG00000004610","7","MGP_CASTEiJ_G0031161","7",3,0,2,0,2,3,3,2,2,2
"Etfdh","ENSMUSG00000027809","3","MGP_CASTEiJ_G0026478","3",180,243,146,236,283,214,168,176,203,210
"Ethe1","ENSMUSG00000064254","7","MGP_CASTEiJ_G0030882","7",20,23,13,19,10,36,40,39,34,29
"Etl4","ENSMUSG00000036617","2","MGP_CASTEiJ_G0024582","2",290,348,209,292,377,352,416,373,354,409
"Etnk1","ENSMUSG00000030275","6","MGP_CASTEiJ_G0030545","6",322,366,334,304,267,307,327,350,271,278
"Etnk2","ENSMUSG00000070644","1","MGP_CASTEiJ_G0015835","1",0,0,0,0,0,0,0,0,0,1
"Etnppl","ENSMUSG00000019232","3","MGP_CASTEiJ_G0027038","3",0,2,0,0,0,0,0,0,0,0
"Etohd2","ENSMUSG00000089875","13","MGP_CASTEiJ_G0014570","13",11,19,4,12,13,1,4,4,7,10
"Etos1","ENSMUSG00000050189","7","MGP_CASTEiJ_G0007109","7",0,0,0,0,0,0,0,0,1,0
"Ets1","ENSMUSG00000032035","9","MGP_CASTEiJ_G0033530","9",20,31,13,15,16,16,42,27,22,25
"Ets2","ENSMUSG00000022895","16","MGP_CASTEiJ_G0022327","16",205,288,163,215,197,193,267,199,197,201
"Etv1","ENSMUSG00000004151","12","MGP_CASTEiJ_G0018999","12",33,12,19,23,15,8,4,7,5,1
"Etv2","ENSMUSG00000006311","7","MGP_CASTEiJ_G0031072","7",3,2,0,3,7,1,1,1,6,5
"Etv3","ENSMUSG00000003382","3","MGP_CASTEiJ_G0026527","3",248,331,207,214,235,229,307,351,222,235
"Etv4","ENSMUSG00000017724","11","MGP_CASTEiJ_G0018517","11",1,5,1,4,7,5,9,5,11,5
"Etv5","ENSMUSG00000013089","16","MGP_CASTEiJ_G0021929","16",5313,6150,4269,5924,5820,5548,6327,6587,6263,6322
"Etv6","ENSMUSG00000030199","6","MGP_CASTEiJ_G0030475","6",110,117,62,125,129,107,124,108,133,119
"Eva1a","ENSMUSG00000035104","6","MGP_CASTEiJ_G0029991","6",45,60,34,70,72,97,124,82,108,125
"Eva1b","ENSMUSG00000050212","4","MGP_CASTEiJ_G0027901","4",50,75,38,50,62,43,66,40,54,52
"Evc","ENSMUSG00000029122","5","MGP_CASTEiJ_G0028608","5",15,25,13,3,6,19,36,9,12,9
"Evc2","ENSMUSG00000050248","5","MGP_CASTEiJ_G0028609","5",36,72,26,26,34,36,52,22,22,39
"Evi2a","ENSMUSG00000078771","11","MGP_CASTEiJ_G0018109","11",0,3,1,0,1,0,0,0,1,0
"Evi5","ENSMUSG00000011831","5","MGP_CASTEiJ_G0028957","5",83,102,87,80,109,107,123,158,148,132
"Evl","ENSMUSG00000021262","12","MGP_CASTEiJ_G0019390","12",1,1,1,8,10,37,36,41,54,81
"Evpl","ENSMUSG00000034282","11","MGP_CASTEiJ_G0018724","11",87,102,45,104,146,101,148,115,85,128
"Evx1","ENSMUSG00000005503","6","MGP_CASTEiJ_G0029848","6",0,0,0,0,0,0,0,0,0,0
"Evx1os","ENSMUSG00000086126","6","MGP_CASTEiJ_G0004148","6",0,0,0,0,0,0,0,0,0,0
"Evx2","ENSMUSG00000001815","2","MGP_CASTEiJ_G0025040","2",0,0,0,0,0,0,0,0,0,0
"Ewsr1","ENSMUSG00000009079","11","MGP_CASTEiJ_G0017312","11",459,512,330,480,569,358,428,483,382,499
"Exd1","ENSMUSG00000048647","2","MGP_CASTEiJ_G0025526","2",14,18,21,19,20,19,41,31,26,47
"Exd2","ENSMUSG00000032705","12","MGP_CASTEiJ_G0019181","12",42,57,50,52,49,28,24,35,27,32
"Exo1","ENSMUSG00000039748","1","MGP_CASTEiJ_G0016184","1",8,1,0,1,7,13,10,4,7,7
"Exo5","ENSMUSG00000028629","4","MGP_CASTEiJ_G0027845","4",21,22,16,14,22,20,20,19,11,32
"Exoc1","ENSMUSG00000036435","5","MGP_CASTEiJ_G0028753","5",208,176,123,212,161,101,128,140,120,165
"Exoc2","ENSMUSG00000021357","13","MGP_CASTEiJ_G0019687","13",59,51,34,68,55,67,73,56,76,82
"Exoc3","ENSMUSG00000034152","13","MGP_CASTEiJ_G0020024","13",228,251,154,213,229,253,251,273,263,269
"Exoc3l","ENSMUSG00000043251","8","MGP_CASTEiJ_G0033048","8",12,13,24,18,24,3,8,18,37,34
"Exoc3l4","ENSMUSG00000021280","12","MGP_CASTEiJ_G0019416","12",1,0,0,0,0,0,0,1,0,0
