"gene_name","gene_id_mat","gene_id_pat","chromosome_mat","chromosome_pat","exon_length_mat","exon_length_pat","rpkm_mouse_1_female_mat_bl6","rpkm_mouse_2_female_mat_bl6","rpkm_mouse_4_female_mat_bl6","rpkm_mouse_7_male_mat_bl6","rpkm_mouse_8_male_mat_bl6","rpkm_mouse_1_female_pat_cast","rpkm_mouse_2_female_pat_cast","rpkm_mouse_4_female_pat_cast","rpkm_mouse_7_male_pat_cast","rpkm_mouse_8_male_pat_cast"
"Jade3","ENSMUSG00000037315","MGP_CASTEiJ_G0034569","X","X",5168,5209,11.0718073676251,8.24621574562461,10.4587476314423,16.0604459372471,16.0766568384388,2.11241801680674,1.98586306894092,0.883876974107955,2.36496200783042,3.23122623583752
"Jpx","ENSMUSG00000097571","MGP_CASTEiJ_G0007377","X","X",4731,8756,3.85098648635572,3.8215394376705,5.58546593722005,1.0057036209649,2.2793881015796,0,0.138988535271454,0.112676576668937,0,0.0337241579958758
"Kantr","ENSMUSG00000087403","MGP_CASTEiJ_G0007393","X","X",1409,5089,5.85911434241393,7.69895092105854,5.6831278037267,3.37685154775369,3.13097832044512,0,0,0,0,0
"Kcnd1","ENSMUSG00000009731","MGP_CASTEiJ_G0034508","X","X",5305,5287,0,0,0.0754715087224404,0.199308150834012,0,0.0650391612064162,0.0575460381519224,0,0,0.0558518493307904
"Kcne1l","ENSMUSG00000090122","MGP_CASTEiJ_G0035116","X","X",1543,1543,0.368985277603469,0,0,0,0,0,0,0,0,0
"Kctd12b","ENSMUSG00000041633","MGP_CASTEiJ_G0035162","X","X",4859,4906,1.52325080951801,0.531552732179435,0.659191362457372,0.761608168473043,0.554835619910121,0.280360411983957,0.0620150639439898,0.0670332997223274,0.128770496605817,0.120378608810391
"Kdm5c","ENSMUSG00000025332","MGP_CASTEiJ_G0035150","X","X",7286,7110,14.4172413226225,12.7970919017735,15.1666035741453,12.2261914095108,11.7732787288217,7.83483141186052,8.04475807276121,8.37195944968082,2.31018979817884,2.45035652845309
"Kif4","ENSMUSG00000034311","MGP_CASTEiJ_G0034911","X","X",5497,5514,0.828589097096094,0.140957689230119,0.218506287305374,0.240433359144632,0.178341659228556,0,0,0,0,0
"Kis2","ENSMUSG00000086173","MGP_CASTEiJ_G0015091","X","X",2133,2135,0,0,0,0,0,0,0,0,0,0
"Klf8","ENSMUSG00000041649","MGP_CASTEiJ_G0035160","X","X",5192,5206,0.383802964502607,1.14415906568138,0.616912717677267,0.61093783137968,0.944091006143464,0.594459932325183,0.759738138344176,1.07389766873637,0.606749958075428,0.907533545637768
"Klhl13","ENSMUSG00000036782","MGP_CASTEiJ_G0034590","X","X",3801,4253,4.34385272741974,3.39754633735843,5.05605498055307,2.85125752085976,3.86876125011592,2.02129111978793,1.0730516237099,1.93313759956347,1.03979223946319,1.11089105069133
"Klhl15","ENSMUSG00000043929","MGP_CASTEiJ_G0034873","X","X",9460,9741,1.92590032420179,1.146704212238,1.52363094458897,2.01183248658983,1.45082636478977,0.247103410028566,0.499736624509539,0.540175125244206,0.25941815269403,0.212198038382427
"Klhl34","ENSMUSG00000047485","MGP_CASTEiJ_G0035178","X","X",1935,1935,0,0,0,0,0,0,0,0,0,0
"Klhl4","ENSMUSG00000025597","MGP_CASTEiJ_G0035002","X","X",3584,3584,0,0,0,0,0,0,0,0,0,0
"L1cam","ENSMUSG00000031391","MGP_CASTEiJ_G0034785","X","X",7362,7347,3.05475403314521,3.01714298297676,2.66482495719299,2.51334833646463,2.72983619478092,0.795651935493601,0.331287223312061,0.268571146131268,0.386942459992734,0.241150451132616
"Lage3","ENSMUSG00000015289","MGP_CASTEiJ_G0034805","X","X",1920,2021,11.2682722744801,10.2236416224037,7.92411533508164,10.7385051736466,10.3395666879075,0,0.451626774432282,0.162724081364541,0.156295907062874,0
"Lamp2","ENSMUSG00000016534","MGP_CASTEiJ_G0034629","X","X",9578,9552,17.0898393673908,16.5571960905739,19.9811961895257,20.7260032071152,17.4513122972315,2.98791350081248,3.50366932663458,2.61660050264532,2.05027112089533,3.06046733812573
"Lancl3","ENSMUSG00000047344","MGP_CASTEiJ_G0034532","X","X",3989,3991,0.21409286162277,0.12949685262772,0.100370106235284,0,0,0,0,0,0,0
"Las1l","ENSMUSG00000057421","MGP_CASTEiJ_G0034886","X","X",8056,8143,6.64329228328729,7.34191375591003,6.01359717061545,6.59518612757761,5.68906240211466,1.05569828471793,1.90550670381554,0.928884130427113,1.7455890050145,1.66809301988786
"Ldoc1","ENSMUSG00000057615","MGP_CASTEiJ_G0034725","X","X",1460,1459,0,0,0,0,0,0,0,0,0,0
"Lhfpl1","ENSMUSG00000041700","MGP_CASTEiJ_G0035128","X","X",1903,1902,0,0,0,0,0,0,0,0,0,0
"Lonrf3","ENSMUSG00000016239","MGP_CASTEiJ_G0034597","X","X",3812,3812,0,0,0.105030523025327,0.0693421917742939,0,0,0,0,0.580041499794983,0.619703520276787
"Lpar4","ENSMUSG00000049929","MGP_CASTEiJ_G0034973","X","X",5406,4238,2.21165925826586,1.71996541109426,1.85153696713164,3.47162465558568,4.80560833715379,0,0.143579945119969,0.698392712586042,0.149067497958503,0.209029302084867
"Lrch2","ENSMUSG00000031290","MGP_CASTEiJ_G0035132","X","X",6485,6420,0,0,0.0617388363565993,0,0,0,0,0,0,0
"Magea10","ENSMUSG00000043453","MGP_CASTEiJ_G0034758","X","X",1821,1821,0,0,0,0,0,0,0,0,0,0
"Magea4","ENSMUSG00000033343","MGP_CASTEiJ_G0034756","X","X",948,948,0,0,0,0.557663365070904,0.258529562441818,0,0,0,0,0
"Mageb18","ENSMUSG00000067649","MGP_CASTEiJ_G0034865","X","X",2241,2243,0,0,0,0,0,0,0,0,0,0
"Mageb5","ENSMUSG00000061392","MGP_CASTEiJ_G0034864","X","X",1182,1357,0,0,0,0,0,0,0,0,0,0
"Maged1","ENSMUSG00000025151","MGP_CASTEiJ_G0034876","X","X",4414,4351,53.3357184327097,58.8067240436832,55.5120816739461,61.8612155414697,66.4630657358921,36.4330965025343,37.2003725059301,37.4140099693589,40.0741125148438,39.0234470838511
"Maged2","ENSMUSG00000025268","MGP_CASTEiJ_G0035138","X","X",3175,3239,14.6146642810663,13.259804733309,10.9709426073107,20.563814631739,20.919153646552,1.91093449069769,1.87864096146474,1.52299491403707,2.43805208532007,2.73499901894309
"Magee1","ENSMUSG00000031227","MGP_CASTEiJ_G0034958","X","X",3554,3550,2.00247707984719,1.96218338753001,1.91513731404988,1.1156405530822,1.17233045253583,0,0.685624571739074,0.37055252781717,0.355914397942612,0.166359846429233
"Magee2","ENSMUSG00000031224","MGP_CASTEiJ_G0034956","X","X",2302,2316,0,0,0,0,0,0,0,0,0,0
"Mageh1","ENSMUSG00000047238","MGP_CASTEiJ_G0035157","X","X",1410,1410,13.7288692437115,19.9664400777962,18.4570659540536,23.4337265109582,19.9892857428418,6.34071856578467,6.47331710019604,4.19828129920517,8.28889293790108,6.07331425173388
"Magix","ENSMUSG00000031147","MGP_CASTEiJ_G0034501","X","X",2913,2910,3.518090319313,4.16726028513609,5.9101212537657,5.44454037165002,4.45916901315712,0.472662605221062,0.313655570834241,0.565060770511578,0.434191104019338,0.101473789488622
"Magt1","ENSMUSG00000031232","MGP_CASTEiJ_G0034963","X","X",4205,4672,8.80080342859453,8.29203300746928,10.7592218730791,8.17198966841119,8.74266439458419,3.53282923251701,3.51654083910478,2.39328393126779,2.02830069461088,2.52815691277302
"Mamld1","ENSMUSG00000059401","MGP_CASTEiJ_G0034745","X","X",4866,4812,0.585022896981251,0.318472839168912,0.575962695521542,0.869157205239978,1.20880900219405,0,0.126452994060355,0,0,0.490920577575875
"Maoa","ENSMUSG00000025037","MGP_CASTEiJ_G0034558","X","X",3891,4167,2.48749751138952,2.38965124964676,2.77824763604697,2.51356980123709,3.65329978445153,0.412601446242288,0.219039527508433,0.55244962300556,0,0.283454501955257
"Maob","ENSMUSG00000040147","MGP_CASTEiJ_G0034559","X","X",2656,2789,54.3406535494111,52.0258237284651,62.5588052769603,51.8513549163102,46.6918406432947,4.31522824863438,2.39993183277257,2.12247279737515,2.37839892135369,2.75278125231592
"Map3k15","ENSMUSG00000031303","MGP_CASTEiJ_G0035186","X","X",4324,4348,0.790024444970611,1.31410554959568,0.925939763581282,1.10036628834064,0.906886309694148,0,0.279895035611052,0,0,0.0679136907571041
"Map7d2","ENSMUSG00000041020","MGP_CASTEiJ_G0035183","X","X",4185,4121,0,0,0,0,0,0,0,0,0,0
"Mbnl3","ENSMUSG00000036109","MGP_CASTEiJ_G0034675","X","X",5540,8743,0.308309178705137,0.97904529312017,0.43362059975366,1.14512246228278,1.23870193239271,0.117989950348275,0.0347987994634809,0.0376147052999815,0,0.0675486051496944
"Mbtps2","ENSMUSG00000046873","MGP_CASTEiJ_G0035175","X","X",10091,10105,1.38231443284935,1.7660709153754,1.82512261158826,1.30974350928356,1.40867995850767,1.19101153740141,0.99357890375102,1.07397893700597,0.750220353901795,1.02277144576112
"Mcf2","ENSMUSG00000031139","MGP_CASTEiJ_G0034720","X","X",4477,4502,0,0,0,0,0,0,0,0,0,0
"Mecp2","ENSMUSG00000031393","MGP_CASTEiJ_G0034792","X","X",15024,15067,5.0969652628807,4.93389128237743,7.35515665876083,4.48647303887913,4.33924938111211,0.958532282639514,1.231764792345,0.916728311832814,0.838585061854564,1.038713914703
"Med12","ENSMUSG00000079487","MGP_CASTEiJ_G0034921","X","X",7704,7704,7.24243766452895,8.41493375052738,9.09473804649476,7.10239019392873,8.74852763870482,1.16048976865997,0.829330734409851,1.06719031813908,0.656020826945105,0.766585481339275
"Med14","ENSMUSG00000064127","MGP_CASTEiJ_G0034548","X","X",8770,8763,4.21976948885291,3.29846350369334,4.61094774584118,2.50166386643324,3.24173077794776,0.588603295615068,0.798545679026808,0.975750265820061,0.432556012562914,0.404366624323025
"Mid1ip1","ENSMUSG00000008035","MGP_CASTEiJ_G0034544","X","X",2127,2128,0.267674792356443,0.121429935385984,17.6941124845413,0.124274769649087,1.1522615194868,0.807946535005457,0.857836194668836,0.309083992892611,1.33593338983393,2.22021599557811
"Mid2","ENSMUSG00000000266","MGP_CASTEiJ_G0035104","X","X",8068,8114,7.05682056695778,5.73034005816953,6.40165464014111,5.04551251818489,5.22493757232438,3.0088988435027,3.18719519537629,2.71555086089826,2.88078359439007,2.98418482225473
"Mir105","ENSMUSG00000077847","MGP_CASTEiJ_G0009048","X","X",80,80,0,0,0,0,0,0,0,0,0,0
"Mir106a","ENSMUSG00000065456","MGP_CASTEiJ_G0009012","X","X",65,65,0,0,0,0,0,0,0,0,0,0
"Mir1198","ENSMUSG00000080645","MGP_CASTEiJ_G0008992","X","X",121,121,0,0,0,0,0,0,0,0,0,0
"Mir1264","ENSMUSG00000093122","MGP_CASTEiJ_G0009086","X","X",86,86,0,0,0,0,0,0,0,0,0,0
"Mir1298","ENSMUSG00000080331","MGP_CASTEiJ_G0009087","X","X",98,98,0,0,0,0,0,0,0,0,0,0
"Mir188","ENSMUSG00000065398","MGP_CASTEiJ_G0008990","X","X",68,68,0,0,0,0,0,0,0,0,0,0
"Mir18b","ENSMUSG00000077111","MGP_CASTEiJ_G0009011","X","X",83,83,0,0,0,0,0,0,0,0,0,0
"Mir1912","ENSMUSG00000093039","MGP_CASTEiJ_G0009085","X","X",87,87,0,0,0,0,0,0,0,0,0,0
"Mir1970","ENSMUSG00000088464","MGP_CASTEiJ_G0009077","X","X",104,104,0,0,0,0,0,0,0,0,0,0
"Mir19b-2","ENSMUSG00000065473","MGP_CASTEiJ_G0009009","X","X",84,84,0,0,0,0,0,0,0,0,0,0
"Mir201","ENSMUSG00000065404","MGP_CASTEiJ_G0009041","X","X",66,66,0,0,0,0,0,0,0,0,0,0
"Mir20b","ENSMUSG00000076041","MGP_CASTEiJ_G0009010","X","X",80,80,0,0,0,0,0,0,0,0,0,0
"Mir2137","ENSMUSG00000089357","MGP_CASTEiJ_G0009049","X","X",66,66,0,0,0,0,0,0,0,0,0,0
"Mir221","ENSMUSG00000065422","MGP_CASTEiJ_G0008995","X","X",95,95,5.99309771939109,0,4.21448793444785,0,5.15970579357565,0,0,0,0,0
"Mir222","ENSMUSG00000065471","MGP_CASTEiJ_G0008996","X","X",79,79,0,0,0,0,0,0,0,0,0,0
"Mir223","ENSMUSG00000076066","MGP_CASTEiJ_G0009058","X","X",110,110,0,0,0,0,0,0,0,0,0,0
"Mir224","ENSMUSG00000065542","MGP_CASTEiJ_G0009045","X","X",82,82,0,0,0,0,0,0,0,0,0,0
"Mir3112","ENSMUSG00000093172","MGP_CASTEiJ_G0009074","X","X",82,82,0,0,0,0,0,0,0,0,0,0
"Mir3113","ENSMUSG00000093219","MGP_CASTEiJ_G0009091","X","X",76,76,0,0,0,0,0,0,0,0,0,0
"Mir322","ENSMUSG00000065418","MGP_CASTEiJ_G0009019","X","X",95,95,0,0,0,0,0,0,0,0,0,0
"Mir325","ENSMUSG00000065425","MGP_CASTEiJ_G0009069","X","X",98,98,0,0,0,0,0,0,0,0,0,0
"Mir3475","ENSMUSG00000093102","MGP_CASTEiJ_G0009079","X","X",65,65,0,0,0,0,0,0,0,0,0,0
"Mir351","ENSMUSG00000065503","MGP_CASTEiJ_G0009017","X","X",98,99,0,0,4.08547299767904,0,0,0,0,0,0,0
"Mir361","ENSMUSG00000065510","MGP_CASTEiJ_G0009072","X","X",70,70,0,0,0,0,0,0,0,0,0,0
"Mir362","ENSMUSG00000070100","MGP_CASTEiJ_G0008989","X","X",65,65,0,0,0,0,0,0,0,0,0,0
"Mir3620","ENSMUSG00000099172","MGP_CASTEiJ_G0009090","X","X",61,61,0,0,0,0,0,0,0,0,0,0
"Mir374b","ENSMUSG00000076269","MGP_CASTEiJ_G0009064","X","X",95,95,0,0,0,0,0,0,0,0,0,0
"Mir374c","ENSMUSG00000106465","MGP_CASTEiJ_G0009065","X","X",49,49,0,0,0,0,0,0,0,0,0,0
"Mir384","ENSMUSG00000065499","MGP_CASTEiJ_G0009068","X","X",88,88,0,0,0,0,0,0,0,0,0,0
"Mir421","ENSMUSG00000065509","MGP_CASTEiJ_G0009063","X","X",76,76,0,0,0,0,0,0,0,0,0,0
"Mir448","ENSMUSG00000065450","MGP_CASTEiJ_G0009089","X","X",112,112,0,0,0,0,0,0,0,0,0,0
"Mir450-1","ENSMUSG00000065486","MGP_CASTEiJ_G0009014","X","X",91,91,0,0,0,0,0,0,0,0,0,0
"Mir450-2","ENSMUSG00000076399","MGP_CASTEiJ_G0009015","X","X",69,69,0,0,0,0,0,0,0,0,0,0
"Mir450b","ENSMUSG00000076050","MGP_CASTEiJ_G0009013","X","X",82,82,0,0,0,0,0,0,0,0,0,0
"Mir452","ENSMUSG00000070138","MGP_CASTEiJ_G0009046","X","X",85,85,0,0,0,0,0,0,0,0,0,0
"Mir463","ENSMUSG00000070078","MGP_CASTEiJ_G0009032","X","X",75,75,0,0,0,0,0,0,0,0,0,0
"Mir465","ENSMUSG00000070071","MGP_CASTEiJ_G0009040","X","X",74,74,0,0,0,0,0,0,0,0,0,0
"Mir465d","ENSMUSG00000106642","MGP_CASTEiJ_G0009038","X","X",63,58,0,0,0,0,0,0,0,0,0,0
"Mir470","ENSMUSG00000070073","MGP_CASTEiJ_G0009037","X","X",75,75,0,0,0,0,0,0,0,0,0,0
"Mir471","ENSMUSG00000070104","MGP_CASTEiJ_G0009030","X","X",67,67,0,0,0,0,0,0,0,0,0,0
"Mir500","ENSMUSG00000070108","MGP_CASTEiJ_G0008987","X","X",92,92,0,0,0,0,0,0,0,0,0,0
"Mir501","ENSMUSG00000076251","MGP_CASTEiJ_G0008988","X","X",109,109,0,0,0,0,0,0,0,0,0,0
"Mir503","ENSMUSG00000076122","MGP_CASTEiJ_G0009018","X","X",71,71,0,0,0,0,3.4519158478147,0,0,0,0,0
"Mir504","ENSMUSG00000070110","MGP_CASTEiJ_G0009021","X","X",79,79,0,0,0,0,0,0,0,0,0,0
"Mir505","ENSMUSG00000070081","MGP_CASTEiJ_G0009023","X","X",90,90,0,0,0,0,0,0,0,0,0,0
"Mir509","ENSMUSG00000106233","MGP_CASTEiJ_G0009043","X","X",75,75,0,0,0,0,0,0,0,0,0,0
"Mir5116","ENSMUSG00000092787","MGP_CASTEiJ_G0009020","X","X",63,63,0,0,0,0,0,0,0,0,0,0
"Mir5132","ENSMUSG00000092907","MGP_CASTEiJ_G0009050","X","X",71,71,0,0,0,0,0,0,0,0,0,0
"Mir532","ENSMUSG00000070139","MGP_CASTEiJ_G0008991","X","X",96,96,0,0,0,0,0,0,0,0,0,0
"Mir542","ENSMUSG00000076140","MGP_CASTEiJ_G0009016","X","X",85,85,0,0,0,0,0,0,0,0,0,0
"Mir547","ENSMUSG00000076005","MGP_CASTEiJ_G0009042","X","X",78,78,0,0,0,0,0,0,0,0,0,0
"Mir5617","ENSMUSG00000093408","MGP_CASTEiJ_G0008998","X","X",57,57,0,0,0,0,0,0,0,0,0,0
"Mir6383","ENSMUSG00000098493","MGP_CASTEiJ_G0009078","X","X",116,116,0,0,0,0,0,0,0,0,0,0
"Mir6384","ENSMUSG00000105738","MGP_CASTEiJ_G0009007","X","X",61,61,0,0,0,0,0,0,0,0,0,0
"Mir652","ENSMUSG00000076011","MGP_CASTEiJ_G0009080","X","X",98,98,0,0,0,0,0,0,0,0,0,0
"Mir672","ENSMUSG00000076286","MGP_CASTEiJ_G0009067","X","X",100,100,5.69344283342153,0,0,2.64332435043608,0,0,0,0,0,0
"Mir676","ENSMUSG00000076398","MGP_CASTEiJ_G0009060","X","X",89,89,0,0,0,0,0,0,0,0,0,0
"Mir7091","ENSMUSG00000099226","MGP_CASTEiJ_G0009052","X","X",79,79,0,0,0,0,0,0,0,0,0,0
"Mir7092","ENSMUSG00000106409","MGP_CASTEiJ_G0009053","X","X",68,68,0,0,0,0,0,0,0,0,0,0
"Mir7093","ENSMUSG00000099272","MGP_CASTEiJ_G0009075","X","X",101,101,0,0,0,0,0,0,0,0,0,0
"Mir717","ENSMUSG00000076214","MGP_CASTEiJ_G0009008","X","X",109,109,0,0,0,0,0,0,0,0,0,0
"Mir718","ENSMUSG00000076127","MGP_CASTEiJ_G0009051","X","X",88,88,0,0,0,0,0,0,0,0,0,0
"Mir741","ENSMUSG00000077119","MGP_CASTEiJ_G0009031","X","X",71,71,0,0,0,0,0,0,0,0,0,0
"Mir742","ENSMUSG00000077092","MGP_CASTEiJ_G0009027","X","X",65,65,0,0,0,0,0,0,0,0,0,0
"Mir743","ENSMUSG00000077127","MGP_CASTEiJ_G0009025","X","X",62,62,0,0,0,0,0,0,0,0,0,0
"Mir764","ENSMUSG00000076458","MGP_CASTEiJ_G0009084","X","X",108,108,0,0,0,0,0,0,0,0,0,0
"Mir7646","ENSMUSG00000106264","MGP_CASTEiJ_G0009076","X","X",54,54,0,0,0,0,0,0,0,0,0,0
"Mir767","ENSMUSG00000076455","MGP_CASTEiJ_G0009047","X","X",107,107,0,0,0,0,0,0,0,0,0,0
"Mir7673","ENSMUSG00000099072","MGP_CASTEiJ_G0009056","X","X",64,64,0,0,0,0,0,0,0,0,0,0
"Mir878","ENSMUSG00000077872","MGP_CASTEiJ_G0009034","X","X",78,78,0,0,0,0,0,0,0,0,0,0
"Mir880","ENSMUSG00000078002","MGP_CASTEiJ_G0009033","X","X",78,78,0,0,0,0,0,0,0,0,0,0
"Mir881","ENSMUSG00000078038","MGP_CASTEiJ_G0009035","X","X",78,78,0,0,0,0,0,0,0,0,0,0
"Mir883a","ENSMUSG00000078017","MGP_CASTEiJ_G0009028","X","X",76,76,0,0,0,0,0,0,0,0,0,0
"Mir883b","ENSMUSG00000078024","MGP_CASTEiJ_G0009029","X","X",78,78,0,0,0,0,0,0,0,0,0,0
"Mir98","ENSMUSG00000065536","MGP_CASTEiJ_G0009093","X","X",108,108,0,0,0,0,0,0,0,0,0,0
"Mirlet7f-2","ENSMUSG00000065602","MGP_CASTEiJ_G0009092","X","X",83,83,0,0,0,0,0,0,0,0,0,0
"Mmgt1","ENSMUSG00000061273","MGP_CASTEiJ_G0034703","X","X",4231,4234,10.7651956197996,8.79048263992017,9.93607117610904,9.62117584417766,9.49990738169565,1.62428930230667,2.73059620712096,2.33017502435809,2.01431241395839,3.27788620414709
"Morc4","ENSMUSG00000031434","MGP_CASTEiJ_G0035097","X","X",9065,6051,4.71051530619542,4.92914448471218,3.930887532902,4.86966537807861,4.08251404351035,3.46646583427494,2.76541475855342,2.66309751337782,2.24468405412079,2.92799928023687
"Mospd1","ENSMUSG00000023074","MGP_CASTEiJ_G0034687","X","X",840,2085,23.3837830658384,19.986066329511,20.9720947214191,22.3423843905907,18.0896828120003,0.329843688535561,0.145921296743028,0.946375160971909,0.757491674278341,0.141625288926565
"Mospd2","ENSMUSG00000061778","MGP_CASTEiJ_G0035217","X","X",7846,7914,3.33798585696394,4.37821002437884,5.46014145471099,3.73959983301561,3.34236613508135,3.12838858497337,2.38352868713309,2.78417736736523,1.95575276478763,1.94023424632527
"Mpp1","ENSMUSG00000031402","MGP_CASTEiJ_G0034819","X","X",5353,5343,2.60581635379839,4.00473794563366,4.03891707523211,3.25909596728529,2.24345511573834,0.193072456652624,0.113885795885912,0.184652087837023,0.23647690673709,0.221065863680995
"Msl3","ENSMUSG00000031358","MGP_CASTEiJ_G0035232","X","X",5675,2877,4.06316184587792,5.00633691317333,3.73919766518854,4.75099707038732,3.71407897211569,1.9123367135117,1.79776863505618,0.457233741310724,1.09792849556506,0.718464056963233
"Msn","ENSMUSG00000031207","MGP_CASTEiJ_G0034887","X","X",6330,6327,98.4884660757754,135.587572407074,82.3522926716991,64.8512277445061,58.0385389837394,13.0979536773978,18.8981571294012,11.5391357346575,9.53563132309894,9.38091262996517
"Mtcp1","ENSMUSG00000031200","MGP_CASTEiJ_G0034824","X","X",4480,4478,0.381257332595192,0.230608457648203,0.804327496418062,0.118005551358754,0.382946914366943,0.230367605157429,0.543538907921776,0.146880468261607,0,0.0659421008065853
"Mtm1","ENSMUSG00000031337","MGP_CASTEiJ_G0034746","X","X",13844,13935,4.00975640175238,3.65668655178659,4.39592644997306,3.72326096745909,3.75312318270058,0.271437567153323,0.414831156833517,0.353999320169794,0.498688813766021,0.402618286388654
"Mtmr1","ENSMUSG00000015214","MGP_CASTEiJ_G0034747","X","X",5861,5859,5.82846903267859,5.81695177933977,8.33405820853961,6.44933257315065,6.43972835352429,0.997722268317372,1.09048711006887,0.898079176481279,0.970427121886538,1.10878170388489
"Mycs","ENSMUSG00000044597","MGP_CASTEiJ_G0034483","X","X",2372,2368,0,0,0,0,0,0,0,0,0,0
"n-R5s7","ENSMUSG00000065689","MGP_CASTEiJ_G0035622","X","X",121,121,0,0,0,0,0,0,0,0,0,0
"Naa10","ENSMUSG00000031388","MGP_CASTEiJ_G0034788","X","X",4897,4132,3.31352094654919,2.05696904841199,3.18862115522346,2.37505148905836,3.30318106245858,0.582534926691253,0.736316320690256,0.716308885754996,0.45867477469613,0.643174866095595
"Nap1l2","ENSMUSG00000082229","MGP_CASTEiJ_G0034944","X","X",2465,2465,0,0,0,0,0,0,0,0,0,0
"Nap1l3","ENSMUSG00000055733","MGP_CASTEiJ_G0035012","X","X",2836,2837,0.50189023566833,0.910724515394879,1.12941143518349,0.838854695131338,0.518517683769062,0.121206219703321,0.428968493069036,0.579600578846913,0.334022588834052,0.31225455841934
"Ndp","ENSMUSG00000040138","MGP_CASTEiJ_G0034560","X","X",1941,1939,0,0,0,0,0,0,0,0,0,0
"Ndufa1","ENSMUSG00000016427","MGP_CASTEiJ_G0034612","X","X",419,419,0,0,1.9111043139501,0,0,0,0.726123875200988,0,0,0.70474636613816
"Ndufb11","ENSMUSG00000031059","MGP_CASTEiJ_G0034571","X","X",912,908,141.711789823102,156.045056341951,137.848876189232,199.118840871665,163.12194878648,31.4323235239656,31.8318952118671,27.8883627419668,37.5709196506601,38.3745262495626
"Nhs","ENSMUSG00000059493","MGP_CASTEiJ_G0035196","X","X",9039,8805,0,0.02857412020865,0.132882958437619,0.029243548516828,0,0,0,0,0,0.0335364823863588
"Nhsl2","ENSMUSG00000079481","MGP_CASTEiJ_G0034931","X","X",17114,16952,0.0499016258626405,0.0150918238030845,0.023394668328418,0,0.0143207914686715,0.0202844528845164,0,0,0,0
"Nkap","ENSMUSG00000016409","MGP_CASTEiJ_G0034610","X","X",4316,4326,6.00212346896848,4.84726581970459,5.75146754724232,4.77709219958328,3.29355640901319,0.874360263125647,1.26593302514236,0.760206584460791,0.73017574705055,0.614331610426953
"Nkrf","ENSMUSG00000044149","MGP_CASTEiJ_G0034605","X","X",3268,3882,0.52265387087713,0.0790334983372055,0.367542552422778,0.242655234128159,0.449974342462993,0,0,0,0,0
"Nlgn3","ENSMUSG00000031302","MGP_CASTEiJ_G0034922","X","X",9212,9271,0.0309023167250409,0.0560750048992592,0.304237350890993,0.2869435899301,0.478891495170124,0,0.0984508371402914,0.0354724806857662,0.238498349392566,0.28665716176324
"Nox1","ENSMUSG00000031257","MGP_CASTEiJ_G0035025","X","X",3305,3307,0,0,0,0,0,0,0,0,0,0
"Nr0b1","ENSMUSG00000025056","MGP_CASTEiJ_G0034857","X","X",1808,1808,0,0,0,0,0,0,0,0,0,0
"Nrk","ENSMUSG00000052854","MGP_CASTEiJ_G0035085","X","X",9215,9210,0,0,0,0,0,0,0,0,0,0
"Nsdhl","ENSMUSG00000031349","MGP_CASTEiJ_G0034762","X","X",2930,2853,18.1684950486319,17.3656826264504,26.6462078449305,24.4484948453303,22.6683661528336,4.70053269072365,7.03828589022367,5.53296098317961,5.20367308944311,6.00306561159816
"Nudt10","ENSMUSG00000073293","MGP_CASTEiJ_G0034485","X","X",1805,1775,0.788565489393564,0.858553371410485,1.10907577222312,0.14644456235103,0.543126925639542,1.54980076754174,1.37124914347815,1.85276263908585,0.711828795885224,1.33087877143387
"Nup62cl","ENSMUSG00000072944","MGP_CASTEiJ_G0035099","X","X",1698,2234,0,0,0,0,0,0,0,0,0,0
"Nxf2","ENSMUSG00000009941","MGP_CASTEiJ_G0035043","X","X",2568,2568,0,0,0,0,0,0,0,0,0,0
"Nxf3","ENSMUSG00000057000","MGP_CASTEiJ_G0035061","X","X",3044,3048,0.0935191004175679,0.1696987336176,0.13152968257968,0,0.161028925883603,0,0.199636419756702,0,0,0.290638511232174
"Nxf7","ENSMUSG00000031410","MGP_CASTEiJ_G0035050","X","X",2701,2710,0,0,0,0,0,0,0,0,0,0
"Nxt2","ENSMUSG00000042271","MGP_CASTEiJ_G0035115","X","X",2799,3176,10.577314302891,11.1654370062467,12.5877524587296,14.0712871816712,10.1571914693111,0.541344529751767,0.957953097321203,0.310641091093581,0.994565579893161,1.76652576222478
"Nyx","ENSMUSG00000051228","MGP_CASTEiJ_G0034551","X","X",2439,5183,0,0.635378776300093,1.31324757284968,1.30052858570041,1.30632157750429,0,0,0,0,0
"Ocrl","ENSMUSG00000001173","MGP_CASTEiJ_G0034649","X","X",9868,9486,17.626132809184,13.7411606300308,16.1887074539163,13.8220041024019,14.1319363939872,2.86370457290402,1.8602427171763,2.600137321614,2.36422686067456,1.58757380328972
"Ofd1","ENSMUSG00000040586","MGP_CASTEiJ_G0035222","X","X",4460,4453,10.5954205195961,11.3504862383259,10.3236055344939,15.1131773399372,13.0236295899502,0.540542177652876,1.29815229518865,1.18164066808978,0.851221275115387,0.26524924986471
"Ogt","ENSMUSG00000034160","MGP_CASTEiJ_G0034928","X","X",8039,8045,22.69869919283,24.4819607034809,26.8942941954441,12.9223344908742,14.5423602460431,5.98392620780176,6.39124396853414,7.35808158095623,3.37665213461403,3.89069050412184
